seq_len,scheme,model,epoch,train_loss,val_loss
20,C-全部(11维),LSTM,119,0.00040171547614787045,0.0003533026610966772
20,C-全部(11维),LSTM,120,0.0003906623550968743,0.0003733377670869231
20,C-全部(11维),LSTM,121,0.0004026347593618055,0.0003511799150146544
20,C-全部(11维),LSTM,122,0.00041585110938995257,0.00043456608545966446
20,C-全部(11维),LSTM,123,0.0004785959199937192,0.00040096198790706694
20,C-全部(11维),LSTM,124,0.00037701477697859887,0.0004189142200630158
20,C-全部(11维),LSTM,125,0.0003864724015394759,0.0003648983547464013
20,C-全部(11维),LSTM,126,0.0004032221233191028,0.00045878486707806587
20,C-全部(11维),LSTM,127,0.0005199505720395509,0.0005187455099076033
20,C-全部(11维),LSTM,128,0.0004212013801406535,0.0004113092727493495
20,C-全部(11维),LSTM,129,0.00039074418606740497,0.00039795078919269145
20,C-全部(11维),LSTM,130,0.00038110994900055796,0.00042444278369657695
20,C-全部(11维),LSTM,131,0.00040572307063198407,0.0003336062072776258
20,C-全部(11维),LSTM,132,0.0003957072118803331,0.0003455833357293159
20,C-全部(11维),LSTM,133,0.0003770370870825704,0.0003386808675713837
20,C-全部(11维),LSTM,134,0.00038687174763978364,0.0003287512809038162
20,C-全部(11维),LSTM,135,0.00039479380031469635,0.0003431437653489411
20,C-全部(11维),LSTM,136,0.0004086567751968485,0.0004790469538420439
20,C-全部(11维),LSTM,137,0.000383842159568857,0.0003803684376180172
20,C-全部(11维),LSTM,138,0.0003947085796997696,0.0003197424521204084
20,C-全部(11维),LSTM,139,0.00042230903645801933,0.00033659813925623894
20,C-全部(11维),LSTM,140,0.0003933883095295366,0.0003137780004180968
20,C-全部(11维),LSTM,141,0.00039741525336256186,0.0003171304997522384
20,C-全部(11维),LSTM,142,0.00035512980286235183,0.00032242017914541066
20,C-全部(11维),LSTM,143,0.00036168115310434765,0.000497379107400775
20,C-全部(11维),LSTM,144,0.0003835795880543884,0.0004624883586075157
20,C-全部(11维),LSTM,145,0.0003747092230059791,0.00031146820401772857
20,C-全部(11维),LSTM,146,0.00040819182000105905,0.00035412839497439563
20,C-全部(11维),LSTM,147,0.0004129837093818036,0.0003395912644919008
20,C-全部(11维),LSTM,148,0.000382479691372581,0.00029985010041855276
20,C-全部(11维),LSTM,149,0.0004047388405527399,0.000327528512571007
20,C-全部(11维),LSTM,150,0.00035376008030408256,0.00029718669247813523
20,C-全部(11维),LSTM,151,0.0004049335681752427,0.00040174589958041906
20,C-全部(11维),LSTM,152,0.0003941680824737177,0.00031287691672332585
20,C-全部(11维),LSTM,153,0.0003725520585299811,0.00030471140053123236
20,C-全部(11维),LSTM,154,0.00036608539443413866,0.0003375406959094107
20,C-全部(11维),LSTM,155,0.00033044014863481267,0.00028798842686228454
20,C-全部(11维),LSTM,156,0.0003370771963772628,0.00032835151068866253
20,C-全部(11维),LSTM,157,0.00039587607338594703,0.00046049035154283047
20,C-全部(11维),LSTM,158,0.0003846133351410056,0.0003785979642998427
20,C-全部(11维),LSTM,159,0.0003563618606474486,0.0002910424955189228
20,C-全部(11维),LSTM,160,0.0003574773166543102,0.00028820932493545115
20,C-全部(11维),LSTM,161,0.0003705084949242285,0.0002963205915875733
20,C-全部(11维),LSTM,162,0.00034625608435515673,0.0006537053268402815
20,C-全部(11维),LSTM,163,0.00044482567630309077,0.00027687460533343256
20,C-全部(11维),LSTM,164,0.00038715209265486624,0.00028523075161501765
20,C-全部(11维),LSTM,165,0.00033067063621451475,0.00038037830381654203
20,C-全部(11维),LSTM,166,0.0003703511211314945,0.00028906940133310854
20,C-全部(11维),LSTM,167,0.0003150190895741044,0.0002682303311303258
20,C-全部(11维),LSTM,168,0.0003198573321504528,0.0002857110812328756
20,C-全部(11维),LSTM,169,0.00036040521613960627,0.000259782827924937
20,C-全部(11维),LSTM,170,0.0003508218016405017,0.0002608379872981459
20,C-全部(11维),LSTM,171,0.0003811076808664051,0.0002666451327968389
20,C-全部(11维),LSTM,172,0.0003536155379652901,0.00028825909248553216
20,C-全部(11维),LSTM,173,0.0003425616613721542,0.0002532009675633162
20,C-全部(11维),LSTM,174,0.00029693695007224454,0.0002562698791734874
20,C-全部(11维),LSTM,175,0.00032665925678562654,0.00023931052419357002
20,C-全部(11维),LSTM,176,0.0003386584659677714,0.00027800441603176296
20,C-全部(11维),LSTM,177,0.00031012094914445324,0.0003139068139716983
20,C-全部(11维),LSTM,178,0.00032886270577919417,0.00027688033878803253
20,C-全部(11维),LSTM,179,0.00029646445931450085,0.0002320415951544419
20,C-全部(11维),LSTM,180,0.00029875303855034745,0.00025397143326699734
20,C-全部(11维),LSTM,181,0.000342240247699763,0.0004887320101261139
20,C-全部(11维),LSTM,182,0.0003668020542980036,0.00028270826442167163
20,C-全部(11维),LSTM,183,0.0003909368480261233,0.00041027061524800956
20,C-全部(11维),LSTM,184,0.0002955920638410913,0.00023210524523165077
20,C-全部(11维),LSTM,185,0.00033365699026354965,0.00028879998717457056
20,C-全部(11维),LSTM,186,0.0002727487616511213,0.0002261941262986511
20,C-全部(11维),LSTM,187,0.0002887687282595337,0.00032558239763602614
20,C-全部(11维),LSTM,188,0.0003076310421587253,0.00025734372320584953
20,C-全部(11维),LSTM,189,0.00031870125539743157,0.00024630091502331197
20,C-全部(11维),LSTM,190,0.0003142474409086071,0.00022269172768574208
20,C-全部(11维),LSTM,191,0.00026397476570565236,0.00024197192396968603
20,C-全部(11维),LSTM,192,0.000290381570678294,0.00023276630963664502
20,C-全部(11维),LSTM,193,0.0002767780935288222,0.0001961656380444765
20,C-全部(11维),LSTM,194,0.00032637564865394664,0.00026595211238600314
20,C-全部(11维),LSTM,195,0.0002789123502747833,0.00020118223619647324
20,C-全部(11维),LSTM,196,0.00025116086397809816,0.00024386279983446002
20,C-全部(11维),LSTM,197,0.0002722451120979542,0.00021690901485271752
20,C-全部(11维),LSTM,198,0.00032816749871274713,0.00020166045578662306
20,C-全部(11维),LSTM,199,0.0004063956107184474,0.0003304188430774957
20,C-全部(11维),LSTM,200,0.0003025392406682953,0.000202329974854365
30,A-宏观(3维),GRU,1,0.2513980211813526,0.006290576886385679
30,A-宏观(3维),GRU,2,0.0037027060041749855,0.002280666260048747
30,A-宏观(3维),GRU,3,0.0025071588059253345,0.002987762913107872
30,A-宏观(3维),GRU,4,0.0024144899570135727,0.0030885597225278616
30,A-宏观(3维),GRU,5,0.0023369624593962907,0.002245649928227067
30,A-宏观(3维),GRU,6,0.002358209906387947,0.0029162198770791292
30,A-宏观(3维),GRU,7,0.0023827218323963636,0.0024656171444803476
30,A-宏观(3维),GRU,8,0.0022828867425039793,0.002358270576223731
30,A-宏观(3维),GRU,9,0.0022605702413641886,0.0032190456986427307
30,A-宏观(3维),GRU,10,0.0022235991978167367,0.002292748773470521
30,A-宏观(3维),GRU,11,0.002270348873092298,0.002849264070391655
30,A-宏观(3维),GRU,12,0.002230876457433107,0.002966545755043626
30,A-宏观(3维),GRU,13,0.002361792049197767,0.002195078181102872
30,A-宏观(3维),GRU,14,0.002367887659126237,0.002245325595140457
30,A-宏观(3维),GRU,15,0.0021967630570549628,0.0026349269319325686
30,A-宏观(3维),GRU,16,0.002209180672439908,0.002423615427687764
30,A-宏观(3维),GRU,17,0.0022192635041402395,0.0029141565319150686
30,A-宏观(3维),GRU,18,0.002201440343721478,0.00234564789570868
30,A-宏观(3维),GRU,19,0.002162527520163499,0.0025152580346912146
30,A-宏观(3维),GRU,20,0.0021494914105662714,0.0026133398059755564
30,A-宏观(3维),GRU,21,0.0022040869324648853,0.00328851118683815
30,A-宏观(3维),GRU,22,0.0022732307070102943,0.0022396992426365614
30,A-宏观(3维),GRU,23,0.002182086854599914,0.0024722686503082514
30,A-宏观(3维),GRU,24,0.0021805012017353264,0.0025718354154378176
30,A-宏观(3维),GRU,25,0.002152797154129837,0.002200109651312232
30,A-宏观(3维),GRU,26,0.0021452398152325275,0.0025948944967240095
30,A-宏观(3维),GRU,27,0.0021488854941078654,0.0025833649560809135
30,A-宏观(3维),GRU,28,0.002218872181966368,0.002360014943405986
30,A-宏观(3维),GRU,29,0.002170237998425694,0.0027397803496569395
30,A-宏观(3维),GRU,30,0.002188769909102511,0.002726226346567273
30,A-宏观(3维),GRU,31,0.0021293422319671076,0.0029491588938981295
30,A-宏观(3维),GRU,32,0.0021469134216180667,0.002766180783510208
30,A-宏观(3维),GRU,33,0.002224141984959003,0.002716047689318657
30,A-宏观(3维),GRU,34,0.0021530629742179245,0.0024956094566732645
30,A-宏观(3维),GRU,35,0.0021454127063766037,0.0026560614351183176
30,A-宏观(3维),GRU,36,0.002151791262305658,0.0027478935662657022
30,A-宏观(3维),GRU,37,0.0021547011068156446,0.0023279155138880014
30,A-宏观(3维),GRU,38,0.00215237430404129,0.0022969243582338095
30,A-宏观(3维),LSTM,1,0.2608944307704079,0.012205946259200573
30,A-宏观(3维),LSTM,2,0.003369409070673082,0.0024990751408040524
30,A-宏观(3维),LSTM,3,0.0021895017008371122,0.0023806674871593714
30,A-宏观(3维),LSTM,4,0.002183958717809499,0.0022762806620448828
30,A-宏观(3维),LSTM,5,0.002222345346807336,0.002344217151403427
30,A-宏观(3维),LSTM,6,0.0022246672575048972,0.0023789135739207268
30,A-宏观(3维),LSTM,7,0.002238795596778957,0.002753791632130742
30,A-宏观(3维),LSTM,8,0.0021733457900129107,0.0025215987116098404
30,A-宏观(3维),LSTM,9,0.0021800794153068134,0.0024827916640788317
30,A-宏观(3维),LSTM,10,0.002146044886646021,0.0023663758765906096
30,A-宏观(3维),LSTM,11,0.002197214486033336,0.002630716422572732
30,A-宏观(3维),LSTM,12,0.0021765223041795064,0.002415418392047286
30,A-宏观(3维),LSTM,13,0.0021504196424702517,0.0025370274670422077
30,A-宏观(3维),LSTM,14,0.0021666980901882955,0.0029727572109550238
30,A-宏观(3维),LSTM,15,0.002195945775688972,0.0022220343817025423
30,A-宏观(3维),LSTM,16,0.0021833047581379,0.002767861820757389
30,A-宏观(3维),LSTM,17,0.002178209179400935,0.0029019590001553297
30,A-宏观(3维),LSTM,18,0.0021316233161603666,0.0025244939606636763
30,A-宏观(3维),LSTM,19,0.00218347275616412,0.002251254627481103
30,A-宏观(3维),LSTM,20,0.0022581234001855847,0.002443505683913827
30,A-宏观(3维),LSTM,21,0.002148096889246653,0.0024467783514410257
30,A-宏观(3维),LSTM,22,0.002234955336766289,0.002179336966946721
30,A-宏观(3维),LSTM,23,0.002172994012060109,0.0025679965037852526
30,A-宏观(3维),LSTM,24,0.002209595422324642,0.002595726400613785
30,A-宏观(3维),LSTM,25,0.0021774776500754103,0.002538753906264901
30,A-宏观(3维),LSTM,26,0.002230744200074229,0.002258606255054474
30,A-宏观(3维),LSTM,27,0.002222092562112105,0.0027165785431861877
30,A-宏观(3维),LSTM,28,0.002136045207329749,0.0025503195356577635
30,A-宏观(3维),LSTM,29,0.0022959168498227467,0.002174017485231161
30,A-宏观(3维),LSTM,30,0.0022309141236992805,0.002323474967852235
30,A-宏观(3维),LSTM,31,0.002225360664946156,0.003031182335689664
30,A-宏观(3维),LSTM,32,0.0021559088808121353,0.002241438487544656
30,A-宏观(3维),LSTM,33,0.0022368823252946553,0.002360205864533782
30,A-宏观(3维),LSTM,34,0.0021754291079064407,0.002419593743979931
30,A-宏观(3维),LSTM,35,0.0022069072711067388,0.0034255031496286392
30,A-宏观(3维),LSTM,36,0.002189137923716421,0.00249136658385396
30,A-宏观(3维),LSTM,37,0.0021753107625765745,0.0025011394172906876
30,A-宏观(3维),LSTM,38,0.002195963825514126,0.0023266449570655823
30,A-宏观(3维),LSTM,39,0.002187695736477033,0.0022651106119155884
30,A-宏观(3维),LSTM,40,0.002273770558477812,0.0033356843050569296
30,A-宏观(3维),LSTM,41,0.0021845025224988394,0.0024410539772361517
30,A-宏观(3维),LSTM,42,0.002178191181139012,0.0025530143175274134
30,A-宏观(3维),LSTM,43,0.0021402176940124844,0.0026413442101329565
30,A-宏观(3维),LSTM,44,0.002159186341515157,0.0027325383853167295
30,A-宏观(3维),LSTM,45,0.00215646476207545,0.002450454980134964
30,A-宏观(3维),LSTM,46,0.0021574567620182457,0.002336040372028947
30,A-宏观(3维),LSTM,47,0.0021379750211189636,0.0025234210770577192
30,A-宏观(3维),LSTM,48,0.0021467380922435657,0.0024543977342545986
30,A-宏观(3维),LSTM,49,0.0021504854113706187,0.0029920516535639763
30,A-宏观(3维),LSTM,50,0.002209502821376666,0.0024615549482405186
30,A-宏观(3维),LSTM,51,0.002135950496208622,0.002479174407199025
30,A-宏观(3维),LSTM,52,0.002134919889185035,0.0027692897710949183
30,A-宏观(3维),LSTM,53,0.002140486156318076,0.0025952039286494255
30,A-宏观(3维),LSTM,54,0.0021470159994999728,0.002853450132533908
30,B-全部外部(10维),GRU,1,0.13830792029505337,0.012579172849655151
30,B-全部外部(10维),GRU,2,0.0038310472568353028,0.002775904955342412
30,B-全部外部(10维),GRU,3,0.0022443809718244376,0.0020326620433479548
30,B-全部外部(10维),GRU,4,0.002136425084916033,0.002061554929241538
30,B-全部外部(10维),GRU,5,0.002000399765206784,0.0021035687532275915
30,B-全部外部(10维),GRU,6,0.0019229788034086336,0.0023643479216843843
30,B-全部外部(10维),GRU,7,0.0018077918345736695,0.0021598641760647297
30,B-全部外部(10维),GRU,8,0.0017554280072546661,0.0016913929721340537
30,B-全部外部(10维),GRU,9,0.0016665057193312495,0.0014916788786649704
30,B-全部外部(10维),GRU,10,0.0014387318898268684,0.0012818393297493458
30,B-全部外部(10维),GRU,11,0.001222836019898491,0.0010906419483944774
30,B-全部外部(10维),GRU,12,0.0011248211094057252,0.0023137766402214766
30,B-全部外部(10维),GRU,13,0.0011836508347034093,0.0010874822037294507
30,B-全部外部(10维),GRU,14,0.0012769682726885012,0.0012402234133332968
30,B-全部外部(10维),GRU,15,0.0012019867483974247,0.0009561118786223233
30,B-全部外部(10维),GRU,16,0.0010988563098927578,0.0009801274864003062
30,B-全部外部(10维),GRU,17,0.0009863983369067404,0.0013908768305554986
30,B-全部外部(10维),GRU,18,0.0010582077196788931,0.0009122804622165859
30,B-全部外部(10维),GRU,19,0.0009895242859160175,0.0008747988031245768
30,B-全部外部(10维),GRU,20,0.0009769855197511714,0.0010446194792166352
30,B-全部外部(10维),GRU,21,0.0009699591696308901,0.0009017607080750167
30,B-全部外部(10维),GRU,22,0.0009337591742464723,0.0008141745929606259
30,B-全部外部(10维),GRU,23,0.0009935485337616416,0.000905882625374943
30,B-全部外部(10维),GRU,24,0.0009140082957592451,0.0009010991198010743
30,B-全部外部(10维),GRU,25,0.0008582232020519035,0.0008636416750960052
30,B-全部外部(10维),GRU,26,0.0009952594304978083,0.0009608292020857334
30,B-全部外部(10维),GRU,27,0.0010033004905813927,0.0008810049039311707
30,B-全部外部(10维),GRU,28,0.0011885431521047477,0.0008499105460941792
30,B-全部外部(10维),GRU,29,0.0009836295272933045,0.0011159124551340938
30,B-全部外部(10维),GRU,30,0.0009817960356087324,0.0008820362272672355
30,B-全部外部(10维),GRU,31,0.0009745862890098113,0.0007607177249155939
30,B-全部外部(10维),GRU,32,0.0009350157820515292,0.0011686444049701095
30,B-全部外部(10维),GRU,33,0.0010918419748318843,0.0007602961268275976
30,B-全部外部(10维),GRU,34,0.0008529766565257353,0.0008249864331446588
30,B-全部外部(10维),GRU,35,0.0009615203302423678,0.0007173085468821228
30,B-全部外部(10维),GRU,36,0.0009175433704949453,0.0018520066514611244
30,B-全部外部(10维),GRU,37,0.0010025419292629533,0.0013902579667046666
30,B-全部外部(10维),GRU,38,0.0010408018966147118,0.0007155402563512325
30,B-全部外部(10维),GRU,39,0.0008023546939800988,0.0008658203296363354
30,B-全部外部(10维),GRU,40,0.0008342868290466307,0.0007079205824993551
30,B-全部外部(10维),GRU,41,0.0008262515498931739,0.0008370086434297264
30,B-全部外部(10维),GRU,42,0.00088746636186867,0.0008009598241187632
30,B-全部外部(10维),GRU,43,0.0008956835462394779,0.0016787429340183735
30,B-全部外部(10维),GRU,44,0.0008118323150320152,0.0007413809071294963
30,B-全部外部(10维),GRU,45,0.0008212270023230697,0.0007187169976532459
30,B-全部外部(10维),GRU,46,0.0008410722121272014,0.000707630068063736
30,B-全部外部(10维),GRU,47,0.0008305261457345788,0.0011256217258051038
30,B-全部外部(10维),GRU,48,0.000803988900484869,0.000997823546640575
30,B-全部外部(10维),GRU,49,0.0010744741682290468,0.0008164141327142715
30,B-全部外部(10维),GRU,50,0.0008744404826735562,0.0008022133843041956
30,B-全部外部(10维),GRU,51,0.0009050954530468267,0.0006897078710608184
30,B-全部外部(10维),GRU,52,0.0008110022887909419,0.0008459153468720615
30,B-全部外部(10维),GRU,53,0.000825060712029547,0.0007378666778095067
30,B-全部外部(10维),GRU,54,0.0009568620371857147,0.0010277250548824668
30,B-全部外部(10维),GRU,55,0.000816094274758785,0.0008088467293418944
30,B-全部外部(10维),GRU,56,0.0008078603964859423,0.0006914238911122084
30,B-全部外部(10维),GRU,57,0.000854832334453725,0.0007520272047258914
30,B-全部外部(10维),GRU,58,0.0009753101848032539,0.0011380031937733293
30,B-全部外部(10维),GRU,59,0.0008559873698292489,0.0006940778694115579
30,B-全部外部(10维),GRU,60,0.0008412291461661623,0.0007179842214100063
30,B-全部外部(10维),GRU,61,0.0007838032802003242,0.0007714364328421652
30,B-全部外部(10维),GRU,62,0.0008195154966263768,0.00192917266394943
30,B-全部外部(10维),GRU,63,0.0009169809588281117,0.000762527110055089
30,B-全部外部(10维),GRU,64,0.0007597009944024034,0.0008768429979681969
30,B-全部外部(10维),GRU,65,0.0007381530982348627,0.0008159277494996786
30,B-全部外部(10维),GRU,66,0.0007508239688754458,0.0007871345733292401
30,B-全部外部(10维),GRU,67,0.0007749749285103787,0.0008291410631500185
30,B-全部外部(10维),GRU,68,0.0007564540202450155,0.0006810943596065044
30,B-全部外部(10维),GRU,69,0.0007561917298805088,0.0007991138845682144
30,B-全部外部(10维),GRU,70,0.0007554015039007274,0.000709546497091651
30,B-全部外部(10维),GRU,71,0.0007744283894388528,0.0011458193184807897
30,B-全部外部(10维),GRU,72,0.0007814063951725837,0.0008729337714612484
30,B-全部外部(10维),GRU,73,0.0007719773192792496,0.0006786242593079805
30,B-全部外部(10维),GRU,74,0.0007471158269641902,0.0009656388428993523
30,B-全部外部(10维),GRU,75,0.0007668570516756425,0.0006852517835795879
30,B-全部外部(10维),GRU,76,0.0007889740581982826,0.0006705681444145739
30,B-全部外部(10维),GRU,77,0.0007927050373540492,0.0007859820616431534
30,B-全部外部(10维),GRU,78,0.0007891684259789683,0.000909358961507678
30,B-全部外部(10维),GRU,79,0.0007736942708063116,0.0014395484467968345
30,B-全部外部(10维),GRU,80,0.0009312855816107716,0.0006966622895561159
30,B-全部外部(10维),GRU,81,0.0007635004796270969,0.0006957041914574802
30,B-全部外部(10维),GRU,82,0.0007595065839075215,0.0010492716683074832
30,B-全部外部(10维),GRU,83,0.0007750646585438387,0.0010128171415999532
30,B-全部外部(10维),GRU,84,0.0007709396357534415,0.0008897880907170475
30,B-全部外部(10维),GRU,85,0.0007695130610886054,0.0007033058791421354
30,B-全部外部(10维),GRU,86,0.0007951387820539037,0.0007012185524217784
30,B-全部外部(10维),GRU,87,0.0007428296327028523,0.0008094666991382837
30,B-全部外部(10维),GRU,88,0.000729393088018746,0.0007912299479357898
30,B-全部外部(10维),GRU,89,0.0007384527993458532,0.000666430511046201
30,B-全部外部(10维),GRU,90,0.0007506922278378104,0.0009096640278585255
30,B-全部外部(10维),GRU,91,0.0007303882805950967,0.0009247462148778141
30,B-全部外部(10维),GRU,92,0.0007601972802374111,0.0006874867831356823
30,B-全部外部(10维),GRU,93,0.00072697057363125,0.0006819868576712906
30,B-全部外部(10维),GRU,94,0.0007299785629632064,0.0006938734441064298
30,B-全部外部(10维),GRU,95,0.0006956199695650628,0.0008823913522064686
30,B-全部外部(10维),GRU,96,0.0007546325386288737,0.0006957412697374821
30,B-全部外部(10维),GRU,97,0.0007916443728558183,0.0007095675100572407
30,B-全部外部(10维),GRU,98,0.0007691237607812592,0.0006717185024172068
30,B-全部外部(10维),GRU,99,0.0007149503060306929,0.0006741588586010039
30,B-全部外部(10维),GRU,100,0.0007312415989945255,0.0007481838692910969
30,B-全部外部(10维),GRU,101,0.0007132396869827306,0.0006690158043056726
30,B-全部外部(10维),GRU,102,0.0007102030237792731,0.0007423341157846153
30,B-全部外部(10维),GRU,103,0.000696376942374696,0.0007518883794546127
30,B-全部外部(10维),GRU,104,0.000700677093736943,0.0007160487002693117
30,B-全部外部(10维),GRU,105,0.0007154275782000683,0.0007289827335625887
30,B-全部外部(10维),GRU,106,0.0007301683010455556,0.0009451831574551761
30,B-全部外部(10维),GRU,107,0.0007086200573467412,0.0007136673084460199
30,B-全部外部(10维),GRU,108,0.0007359634418648495,0.0007627236773259938
30,B-全部外部(10维),GRU,109,0.0007370257708082355,0.000676645606290549
30,B-全部外部(10维),GRU,110,0.0007196584694270732,0.0008159151766449213
30,B-全部外部(10维),GRU,111,0.0007057816601531783,0.0007048505358397961
30,B-全部外部(10维),GRU,112,0.0007050617560702643,0.0007287128828465939
30,B-全部外部(10维),GRU,113,0.0007062936673538053,0.0007885714876465499
30,B-全部外部(10维),GRU,114,0.0006900698479695117,0.0007440685876645148
30,B-全部外部(10维),LSTM,1,0.19995701084842318,0.0022413083352148533
30,B-全部外部(10维),LSTM,2,0.0031535557982193866,0.0022205610293895006
30,B-全部外部(10维),LSTM,3,0.0022694280358577152,0.002299299230799079
30,B-全部外部(10维),LSTM,4,0.0022087325494484617,0.0022886067163199186
30,B-全部外部(10维),LSTM,5,0.0023172110823011993,0.0027786288410425186
30,B-全部外部(10维),LSTM,6,0.0021909795627282095,0.0022382556926459074
30,B-全部外部(10维),LSTM,7,0.002254537835218471,0.002314214361831546
30,B-全部外部(10维),LSTM,8,0.002227315788442903,0.0028401948511600494
30,B-全部外部(10维),LSTM,9,0.0021493086089938093,0.002697695977985859
30,B-全部外部(10维),LSTM,10,0.0020848472079929396,0.0020067153964191675
30,B-全部外部(10维),LSTM,11,0.002134877405002486,0.003188607981428504
30,B-全部外部(10维),LSTM,12,0.002031646351570529,0.0020533581264317036
30,B-全部外部(10维),LSTM,13,0.0018342285695535252,0.0016109164571389556
30,B-全部外部(10维),LSTM,14,0.0016727246933698513,0.0018179243197664618
30,B-全部外部(10维),LSTM,15,0.0018458029071309028,0.0023650636430829763
30,B-全部外部(10维),LSTM,16,0.0012524216328681432,0.0010719475103542209
30,B-全部外部(10维),LSTM,17,0.0012172442588510323,0.0010441719787195325
30,B-全部外部(10维),LSTM,18,0.0011956022974806222,0.002533222548663616
30,B-全部外部(10维),LSTM,19,0.0011453627037234224,0.0009288396686315536
30,B-全部外部(10维),LSTM,20,0.0012193592155018114,0.0008915430516935885
30,B-全部外部(10维),LSTM,21,0.0011319937463702809,0.0012804979924112558
30,B-全部外部(10维),LSTM,22,0.0010322620958699278,0.0008837047498673201
30,B-全部外部(10维),LSTM,23,0.001217328530745086,0.0009666735422797501
30,B-全部外部(10维),LSTM,24,0.0011110313030093053,0.0009693905594758689
30,B-全部外部(10维),LSTM,25,0.0011200748319330496,0.0013277740217745304
30,B-全部外部(10维),LSTM,26,0.001110709075686639,0.0011361814104020596
30,B-全部外部(10维),LSTM,27,0.0010745459067062531,0.0011972266947850585
30,B-全部外部(10维),LSTM,28,0.00094695236601978,0.0018987581133842468
30,B-全部外部(10维),LSTM,29,0.0010805543109643292,0.0019561282824724913
30,B-全部外部(10维),LSTM,30,0.0010051875075017705,0.0011930138571187854
30,B-全部外部(10维),LSTM,31,0.0011065193620470716,0.000824919727165252
30,B-全部外部(10维),LSTM,32,0.0010535816617247829,0.001087029348127544
30,B-全部外部(10维),LSTM,33,0.0010097627204669927,0.0015196697786450386
30,B-全部外部(10维),LSTM,34,0.0008946263368144977,0.0008635313133709133
30,B-全部外部(10维),LSTM,35,0.0008738404621827225,0.0010255525121465325
30,B-全部外部(10维),LSTM,36,0.0009205244261531873,0.000759111950173974
30,B-全部外部(10维),LSTM,37,0.0009247824987656251,0.0018376490334048867
30,B-全部外部(10维),LSTM,38,0.0008963273450764565,0.0009090287494473159
30,B-全部外部(10维),LSTM,39,0.0010692897205094541,0.0007566154818050563
30,B-全部外部(10维),LSTM,40,0.0009647294911293843,0.000797319458797574
30,B-全部外部(10维),LSTM,41,0.0010497345008127006,0.0008862295653671026
30,B-全部外部(10维),LSTM,42,0.0008695696238433254,0.0008572535589337349
30,B-全部外部(10维),LSTM,43,0.0008536757479251795,0.0007540406077168882
30,B-全部外部(10维),LSTM,44,0.0008350243403192713,0.0009638661867938936
30,B-全部外部(10维),LSTM,45,0.0009267246194792787,0.0008253006380982697
30,B-全部外部(10维),LSTM,46,0.00094030608118329,0.0008217131835408509
30,B-全部外部(10维),LSTM,47,0.0009609282534284863,0.0009954649722203612
30,B-全部外部(10维),LSTM,48,0.0008627794091900843,0.0008264951757155359
30,B-全部外部(10维),LSTM,49,0.0009380901741992677,0.0009055915288627148
30,B-全部外部(10维),LSTM,50,0.0008455648545093975,0.0007550152949988842
30,B-全部外部(10维),LSTM,51,0.0009859704665069532,0.0010396662401035428
30,B-全部外部(10维),LSTM,52,0.0008169471618520005,0.0008690457907505333
30,B-全部外部(10维),LSTM,53,0.001003251449846276,0.0012430702336132526
30,B-全部外部(10维),LSTM,54,0.0009565248120054877,0.0010431690607219934
30,B-全部外部(10维),LSTM,55,0.000783226127221373,0.0007349252700805664
30,B-全部外部(10维),LSTM,56,0.0008369927843682358,0.0007360667805187404
30,B-全部外部(10维),LSTM,57,0.000791877333264894,0.0007506274268962443
30,B-全部外部(10维),LSTM,58,0.0007971615091099481,0.0009096901048906147
30,B-全部外部(10维),LSTM,59,0.0007643298991734867,0.0010672748321667314
30,B-全部外部(10维),LSTM,60,0.000867576954353783,0.000709019775968045
30,B-全部外部(10维),LSTM,61,0.0008459388604706084,0.000816029089037329
30,B-全部外部(10维),LSTM,62,0.000815211320300829,0.0007177384686656296
30,B-全部外部(10维),LSTM,63,0.0008188094703092591,0.00161606480833143
30,B-全部外部(10维),LSTM,64,0.0008185811783934207,0.0009173592552542686
30,B-全部外部(10维),LSTM,65,0.0007906753757171458,0.0009051267406903207
30,B-全部外部(10维),LSTM,66,0.0008729335245456369,0.001170596107840538
30,B-全部外部(10维),LSTM,67,0.0007780233290084911,0.0009069128427654505
30,B-全部外部(10维),LSTM,68,0.000884019977940753,0.0007136462372727692
30,B-全部外部(10维),LSTM,69,0.0007784128335325624,0.0008531718631274998
30,B-全部外部(10维),LSTM,70,0.0008357572745591077,0.0007505887188017368
30,B-全部外部(10维),LSTM,71,0.000777499807453756,0.0007197573431767523
30,B-全部外部(10维),LSTM,72,0.0008333546469521576,0.0008989235502667725
30,B-全部外部(10维),LSTM,73,0.0007409019920098517,0.0008682908373884857
30,B-全部外部(10维),LSTM,74,0.0007620889639363344,0.0007533629541285336
30,B-全部外部(10维),LSTM,75,0.0007582039704023596,0.0010209843749180436
30,B-全部外部(10维),LSTM,76,0.0007411137238002311,0.0008586384356021881
30,B-全部外部(10维),LSTM,77,0.0007453357790063269,0.0012446603504940867
30,B-全部外部(10维),LSTM,78,0.0007934055751266016,0.001009058440104127
30,B-全部外部(10维),LSTM,79,0.000753796533043342,0.0008558605914004147
30,B-全部外部(10维),LSTM,80,0.0007322535271460445,0.0009523928165435791
30,B-全部外部(10维),LSTM,81,0.000737893445556175,0.0008406938868574798
30,B-全部外部(10维),LSTM,82,0.0007535651532432426,0.0007923917728476226
30,B-全部外部(10维),LSTM,83,0.0007393418788970661,0.00078804069198668
30,B-全部外部(10维),LSTM,84,0.0007296091685735908,0.0008005927666090429
